array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-5.200;-5.000,7.072481884034206,0,2.550999983213842,827.8968000086024,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,3.000;3.200,5.798275605730168,0,2.8346999315544963,3.6060999846085906,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-5.200;-5.000,7.072481884034206,0,1.475699944421649,2.0480999955907464,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,3.400;3.600,6.021627686930362,0,1.3704999582841992,1.8454999662935734,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,4.300;4.500,6.5855903304113985,0,1.5941000310704112,2.0528000313788652,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,0.300;0.500,4.91629942131281,0,1.5701999654993415,2.202000003308058,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-37.300;-37.100,37.54796931925848,0,1.5500999288633466,1.990300021134317,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,4.200;4.400,6.5192024052032504,0,1.7214000690728426,2.334300079382956,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,1.600;1.800,5.186520991956262,0,2.3254998959600925,2.914499957114458,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-4.900;-4.700,6.859300255856457,0,1.590500003658235,2.1551999961957335,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-44.700;-44.500,44.89064490514678,0,1.7677999567240477,2.3864000104367733,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,4.000;4.200,6.389053137985898,0,1.380800036713481,1.8563000485301018,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,5.000;5.200,7.072481884035436,0,1.6747999470680952,2.2360000293701887,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,37.400;37.600,37.81877840438668,0,1.3683000579476357,1.8716000486165285,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,1.600;1.800,5.186520991956262,0,1.5417999820783734,1.9925000378862023,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-4.100;-3.900,6.325345840346883,0,2.4515000404790044,3.0837999656796455,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-5.000;-4.800,6.929646455627611,0,1.406000112183392,1.9342999439686537,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,2.400;2.600,5.500909015790429,0,1.368400058709085,1.8580000614747405,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-4.400;-4.200,6.519202405202125,0,1.4389000134542584,1.909299986436963,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,4.400;4.600,6.652818951392578,0,1.5844999579712749,2.043799962848425,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,4.900;5.100,7.000714249275509,0,2.1249999990686774,2.884300076402724,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-42.300;-42.100,42.50705823742663,0,1.6841000178828835,2.387500018812716,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-4.600;-4.400,6.652818951391424,0,1.6859000315889716,2.8888999950140715,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-5.200;-5.000,7.072481884034206,0,1.3026000233367085,1.694299979135394,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,4.500;4.700,6.7208630398192435,0,1.2639000779017806,1.62240001372993,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-4.200;-4.000,6.389053137984804,0,1.4461000682786107,1.976700033992529,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-39.400;-39.200,39.629534440868426,0,1.5423999866470695,1.9892000127583742,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-4.500;-4.300,6.585590330410253,0,1.8369000172242522,2.4473000084981322,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-36.200;-36.000,36.45846952355482,0,1.6447999514639378,2.222999930381775,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,3.200;3.400,5.907622195097273,0,2.4032999062910676,3.223499981686473,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-5.500;-5.300,7.427651041883405,0,1.770899980328977,2.408499945886433,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-3.200;-3.000,5.798275605729256,0,1.6024999786168337,2.1801000693812966,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,5.900;6.100,7.746612162746455,0,1.7256999853998423,2.332199946977198,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-5.600;-5.400,7.500666637039104,0,1.5082999598234892,2.0209000213071704,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,3.200;3.400,5.907622195097273,0,1.5599000034853816,2.152399974875152,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,-4.100;-3.900,6.325345840346883,0,1.8013999797403812,2.2649000165984035,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,0.0,64,2,10.0,-5.000;5.000,38.100;38.300,38.512984823304805,0,1.7134000081568956,2.413799986243248,off,zero,1.0,3
