array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.600;-4.400,6.652818951391424,0,3.1528000254184008,773.4818999888375,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.800;4.000,6.262587324741035,0,3.106400021351874,3.8360999897122383,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.000;-3.800,6.262587324739973,0,8.233499946072698,9.013499948196113,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.000;4.200,6.389053137985898,0,2.522599999792874,3.2515000784769654,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.900;4.100,6.325345840347962,0,1.6571000451222062,2.599200000986457,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.500;-3.300,5.964059020498919,0,1.5838000690564513,2.1192000713199377,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.900;-3.700,6.200806399170508,0,1.488099922426045,1.9626999273896217,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.900;4.100,6.325345840347962,0,3.8268999196588993,5.197799997404218,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.700;3.900,6.200806399171553,0,1.5890999929979444,2.1557000000029802,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.000;-3.800,6.262587324739973,0,2.838800079189241,3.318500006571412,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.400;-4.200,6.519202405202125,0,2.049500006251037,2.9069000156596303,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.900;4.100,6.325345840347962,0,1.4926999574527144,1.9790000515058637,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.500;4.700,6.7208630398192435,0,1.5854999655857682,2.028999966569245,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.600;3.800,6.140032573204045,0,1.5507000498473644,2.1542999893426895,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.900;-3.700,6.200806399170508,0,1.6328999772667885,2.257299958728254,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.100;-3.900,6.325345840346883,0,1.5569999814033508,1.996199949644506,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.200;3.400,5.907622195097273,0,2.054800046607852,2.8267999878153205,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.500;3.700,6.080296045424639,0,1.5688999556005,2.0602999720722437,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.100;-3.900,6.325345840346883,0,1.6313999658450484,2.097100019454956,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.600;3.800,6.140032573204045,0,1.8078000284731388,2.444899990223348,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.200;4.400,6.5192024052032504,0,1.7918000230565667,2.4102000752463937,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.900;-3.700,6.200806399170508,0,1.7617999110370874,2.3695999989286065,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.700;3.900,6.200806399171553,0,2.3185000754892826,2.9175999807193875,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.200;-4.000,6.389053137984804,0,2.044099965132773,2.891400014050305,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.200;4.400,6.5192024052032504,0,1.7035999335348606,2.2201999090611935,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.400;-4.200,6.519202405202125,0,1.453799894079566,1.9048999529331923,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.300;-4.100,6.453681120104504,0,1.6802999889478087,2.1777000511065125,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.100;4.300,6.453681120105609,0,1.8095000414177775,2.4542000610381365,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.800;5.000,6.929646455628817,0,1.8518000142648816,2.4609999964013696,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.000;4.200,6.389053137985898,0,1.9801999442279339,2.545800060033798,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.500;-4.300,6.585590330410253,0,1.9854999845847487,2.6193999219685793,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.000;3.200,5.798275605730168,0,1.6536000184714794,2.1461000433191657,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.300;4.500,6.5855903304113985,0,1.345900003798306,2.0131999626755714,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.800;-4.600,6.789698078706637,0,1.474900054745376,1.927300007082522,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.700;3.900,6.200806399171553,0,1.4010999584570527,1.8481999868527055,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.000;4.200,6.389053137985898,0,2.0541000412777066,2.597799990326166,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.000;3.200,5.798275605730168,0,2.643299987539649,3.724300069734454,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.900;4.100,6.325345840347962,0,1.5033000381663442,2.0284000784158707,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.800;-3.600,6.140032573203017,0,1.6228000167757273,2.0723999477922916,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.000;4.200,6.389053137985898,0,1.859899959526956,2.3283999180421233,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.100;-3.900,6.325345840346883,0,1.487000030465424,1.9714999943971634,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.500;-3.300,5.964059020498919,0,1.473899930715561,1.9111000001430511,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.000;-3.800,6.262587324739973,0,2.015199977904558,2.652399940416217,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.200;4.400,6.5192024052032504,0,1.710600103251636,2.199400099925697,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.200;-4.000,6.389053137984804,0,1.457400037907064,1.896000001579523,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.300;3.500,5.964059020499891,0,1.4024999691173434,1.8399999244138598,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,3.900;4.100,6.325345840347962,0,1.4470000751316547,1.8900999566540122,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.500;4.700,6.7208630398192435,0,1.4838000060990453,1.9218999659642577,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.300;4.500,6.5855903304113985,0,1.3787000207230449,1.8165999790653586,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.000;4.200,6.389053137985898,0,2.0161999855190516,2.445799997076392,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.700;-3.500,6.080296045423629,0,1.4643999747931957,1.9910000264644623,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.100;-3.900,6.325345840346883,0,1.6555000329390168,2.113000024110079,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.700;-3.500,6.080296045423629,0,1.4485000865533948,1.8820000113919377,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.200;-4.000,6.389053137984804,0,1.3627000153064728,1.787999994121492,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,4.000;4.200,6.389053137985898,0,1.3636000221595168,1.7949999310076237,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-3.700;-3.500,6.080296045423629,0,1.3337000273168087,1.7718999879434705,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,10.0,-5.000;5.000,-4.000;-3.800,6.262587324739973,0,1.3044999213889241,1.7182999290525913,on,zero,1.0,3
