array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,-10.300;-10.100,14.354441821261654,0,3.9126999909058213,757.0721000665799,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,10.300;10.500,14.358621103713997,0,1.9406999927014112,2.7259000344201922,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,-10.300;-10.100,14.354441821261654,0,1.6957999905571342,2.279600012116134,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,10.100;10.300,14.21442928857927,0,1.4986000023782253,2.006000024266541,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,10.200;10.400,14.286357128394227,0,1.4165999600663781,1.866400009021163,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,-10.700;-10.500,14.641379716406004,0,1.5118999872356653,1.9733000081032515,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,-10.400;10.300,0.35355339059330193,1,1.5375000657513738,2.0189000060781837,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,10.200;10.400,14.286357128394227,0,1.7171999206766486,2.8312000213190913,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,-10.500;-10.300,14.49724111684652,0,1.4341999776661396,1.909299986436963,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,-10.200;10.500,0.3807886552936627,1,1.4709000242874026,1.9599999068304896,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,-10.500;-10.300,14.49724111684652,0,1.41629995778203,1.8567999359220266,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,10.300;10.500,14.358621103713997,0,1.406199997290969,1.8502000020816922,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,20.0,-10.000;10.000,10.000;10.200,14.142842712836062,0,1.4394000172615051,1.8772000912576914,off,zero,1.0,3
