array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.200;15.300,0.2549509756800149,1,4.784399992786348,739.769299980253,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.200;15.100,0.15811388300835605,1,1.7697999719530344,2.407000050880015,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.200;15.200,0.200000000000216,1,1.5879999846220016,2.0749999675899744,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.300;15.300,0.3000000000002139,1,1.5508000506088138,2.010400057770312,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.300;-15.100,21.42545215392153,0,1.4928999589756131,1.95419997908175,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.100;15.100,0.10000000000021814,1,1.5286999987438321,1.9678999669849873,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.200;15.300,0.2549509756800149,1,1.4458999503403902,1.8928999779745936,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.200;-15.000,21.21367483487905,0,2.316300058737397,2.7404000284150243,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.000;15.100,0.07071067811941442,1,1.7825000686571002,2.4899999843910336,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.300;15.300,0.3000000000002139,1,1.5384000726044178,2.0846000406891108,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,15.200;15.400,21.35649784023665,0,1.3374000554904342,1.7855000915005803,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,30.0,-15.000;15.000,-15.200;15.200,0.200000000000216,1,1.6151000745594501,2.04030005261302,on,zero,1.0,3
