array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,-10.300;-10.100,14.354441821261654,0,3.2525999704375863,739.2571000382304,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,10.100;10.300,14.21442928857927,0,1.500499900430441,2.0752999698743224,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,-10.500;-10.300,14.49724111684652,0,1.640800037421286,2.119900076650083,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,10.200;10.400,14.286357128394227,0,1.7242999747395515,2.8165000258013606,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,10.100;10.300,14.21442928857927,0,1.5654999297112226,2.193499938584864,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,-10.600;-10.400,14.56914547940219,0,1.511499984189868,1.9771000370383263,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,-10.400;10.400,0.4000000000001478,1,2.433100016787648,3.0444000149145722,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,10.300;10.500,14.358621103713997,0,1.4273000415414572,1.94390001706779,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,10.000;10.200,14.142842712836062,0,1.3709000777453184,1.8349000019952655,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,10.0,64,2,20.0,-10.000;10.000,-10.300;10.400,0.3535533905935401,1,1.4860000228509307,1.9327999325469136,off,zero,1.0,3
