array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,21.900;22.100,31.39681512510547,0,4.2354000033810735,757.2045000270009,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.100;22.300,31.537279527569456,0,2.2701999405398965,2.99880001693964,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.200;22.300,0.25495097567949376,1,2.52320000436157,3.300800104625523,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.300;22.500,31.678383797158162,0,2.4294001050293446,3.1779001001268625,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.500;22.700,31.82011942152406,0,2.097299904562533,2.6661999290809035,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.400;-22.200,31.607752213657587,0,3.486700006760657,4.032399971038103,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.200;-22.000,31.46696680647781,0,2.2592999739572406,3.041099989786744,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.200;22.100,0.35355339059284574,1,1.9602000247687101,2.527100034058094,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.400;22.600,31.749173217582417,0,2.4175000144168735,3.142499946989119,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.100;22.300,31.537279527569456,0,2.0582000724971294,2.718999981880188,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.400;-22.200,31.607752213657587,0,3.3318999921903014,4.071499919518828,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.700;-22.500,31.820119421522854,0,1.8503000028431416,2.4494000244885683,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.200;22.400,31.60775221365879,0,1.7068000743165612,2.2528000408783555,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.200;22.400,31.60775221365879,0,1.4439000515267253,1.921699964441359,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.200;22.100,0.35355339059284574,1,3.1592000741511583,3.6979999858886003,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.100;22.300,31.537279527569456,0,3.0578000005334616,3.6889000330120325,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.200;22.400,31.60775221365879,0,1.7867999849840999,2.4298999924212694,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.500;22.400,0.07071067811782675,1,1.7498999368399382,2.2394999396055937,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.300;-22.100,31.53727952756826,0,2.180999959819019,2.901199972257018,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.300;22.500,31.678383797158162,0,1.5493999235332012,2.305199974216521,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.100;-21.900,31.39681512510427,0,1.7485000425949693,2.208799938671291,on,zero,1.0,3
