array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.400;-10.200,14.425671561490145,0,2.889399998821318,734.5500999363139,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.100;10.300,14.21442928857927,0,1.717599923722446,2.644799998961389,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.500;-10.300,14.49724111684652,0,1.726799993775785,2.2369000362232327,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.200;10.400,14.286357128394227,0,1.8985000206157565,2.5304999435320497,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.100;10.300,14.21442928857927,0,1.3682999415323138,2.0336000015959144,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.400;-10.200,14.425671561490145,0,2.5647999718785286,3.045399906113744,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.400;10.400,0.4000000000001478,1,1.40630011446774,1.9109999993816018,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.100;10.300,14.21442928857927,0,1.3692000648006797,1.8075000261887908,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.000;10.200,14.142842712836062,0,1.7172000370919704,2.248999895527959,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.500;-10.300,14.49724111684652,0,2.093799994327128,2.7908000629395247,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.400;-10.200,14.425671561490145,0,1.727700000628829,2.2242999402806163,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.300;10.400,0.3535533905935401,1,2.683199942111969,3.4132000291720033,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.000;10.200,14.142842712836062,0,1.5471000224351883,2.0740999607369304,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.200;10.400,14.286357128394227,0,1.8334999913349748,2.3041000822559,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.400;-10.200,14.425671561490145,0,1.7774999141693115,2.33189994469285,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.400;-10.200,14.425671561490145,0,1.6833000117912889,2.418600022792816,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.100;10.300,14.21442928857927,0,1.6452999552711844,2.111000008881092,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.200;10.400,14.286357128394227,0,3.11729998793453,3.8520999951288104,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.400;-10.200,14.425671561490145,0,1.8180999904870987,2.4114999687299132,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.300;10.500,14.358621103713997,0,1.9205999560654163,2.5104000233113766,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,10.300;10.500,14.358621103713997,0,1.6795999836176634,2.1431000204756856,on,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,15.0,64,2,20.0,-10.000;10.000,-10.300;-10.100,14.354441821261654,0,1.626000041142106,2.319699968211353,on,zero,1.0,3
