array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms,alss,alss_mode,alss_tau,alss_coreL
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,21.900;22.100,31.39681512510547,0,2.5116000324487686,731.8303000647575,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.100;22.300,31.537279527569456,0,1.639499911107123,2.2230999311432242,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.200;22.300,0.25495097567949376,1,1.657600048929453,2.2330000065267086,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.300;22.500,31.678383797158162,0,1.3920000055804849,1.9358000718057156,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.500;22.700,31.82011942152406,0,1.4631999656558037,1.9432000117376447,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.400;-22.200,31.607752213657587,0,2.1927000489085913,3.1876000575721264,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.400;-22.200,31.607752213657587,0,1.6212000045925379,2.3741000331938267,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.000;22.200,31.466966806479004,0,1.688100048340857,2.245000097900629,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.400;22.600,31.749173217582417,0,2.471800078637898,3.267700085416436,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.300;22.200,0.25495097567916214,1,1.5879001002758741,2.1931000519543886,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.400;-22.200,31.607752213657587,0,2.033500000834465,2.513199928216636,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.700;-22.500,31.820119421522854,0,3.052899963222444,4.491899977438152,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.200;22.400,31.60775221365879,0,1.44620006904006,1.9566999981179833,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.400;22.600,31.749173217582417,0,1.339699956588447,1.7833999590948224,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,21.900;22.100,31.39681512510547,0,1.3432999840006232,1.7902000108733773,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.100;22.300,31.537279527569456,0,1.2858000118285418,1.7343000508844852,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.200;22.400,31.60775221365879,0,2.4615000002086163,2.892900025472045,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.700;-22.500,31.820119421522854,0,2.659899997524917,3.367600031197071,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.300;-22.100,31.53727952756826,0,1.9913000287488103,2.6560999685898423,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.200;22.400,31.60775221365879,0,2.515300060622394,3.427900024689734,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,-22.100;-21.900,31.39681512510427,0,1.341500086709857,1.8288000719621778,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.000;22.200,31.466966806479004,0,1.397299929521978,1.8402999266982079,off,zero,1.0,3
Z5(N=7),7,1.0,2.0,2.0,3.141592653589793,15.707963267948966,5.0,10,5,10,CoarrayMUSIC,5.0,64,2,45.0,-22.500;22.500,22.500;22.700,31.82011942152406,0,1.3605999993160367,1.8054000101983547,off,zero,1.0,3
