array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,-0.100;0.100,0.8999999999999986,1,12.052100035361946,732.9710000194609
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,-0.700;-0.500,1.0816653826387275,0,8.241400006227195,8.497700036969036
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,-0.200;0.000,0.9055385138136463,1,9.576200041919947,9.92959999712184
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,0.500;0.700,1.0816653826396734,0,8.955599972978234,9.184999973513186
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,-0.800;-0.600,1.1401754250986196,0,9.089400002267212,9.357000002637506
