array,N,d,wavelength,lambda_factor,kd,kd_max,max_dx_over_lambda2,L,K_max,Mv,alg,SNR_dB,snapshots,K,delta_deg,doas_true,doas_est,rmse_deg,resolved,runtime_ms,runtime_total_ms
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,-0.100;27.400,18.678463534241786,0,19.129799969960004,19.662999955471605
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,-42.900;-0.500,29.646753616542906,0,34.12720002233982,34.2279999749735
ULA(N=7),7,1.0,2.0,2.0,3.141592653589793,3.141592653589793,1.0,0,0,7,SpatialMUSIC,0.0,32,2,2.0,-1.000;1.000,0.000;22.100,14.936699769360038,0,25.49400000134483,25.58290003798902
